Source,Destination,Protocol,Length,Info,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Label
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.5? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.5,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.195? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.195,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.98? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.98,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.4? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.4,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.3? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.3,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.7? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.7,1
NexoComm_00:05:00,Broadcast,ARP,60,Gratuitous ARP for 192.168.77.11 (Request),00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.11,0
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.27? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.27,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.220? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.220,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.147? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.147,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.136? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.136,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.91? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.91,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.74? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.74,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.55? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.55,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.83? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.83,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.46? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.46,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.31? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.31,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.132? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.132,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.39? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.39,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.174? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.174,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.14? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.14,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.42? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.42,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.146? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.146,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.88? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.88,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.76? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.76,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.2? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.2,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.36? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.36,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.8? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.8,1
NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.6? Tell 192.168.77.11,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.6,1
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
192.168.77.1,192.168.77.21,ICMP,60,"Echo (ping) request  id=0x7ee7, seq=32487/59262, ttl=64 (reply in 4749)",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,192.168.77.1,ICMP,42,"Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=128 (request in 4748)",50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.1,192.168.77.21,ICMP,60,"Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=255",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,192.168.77.1,ICMP,70,Destination unreachable (Protocol unreachable),50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
192.168.77.1,192.168.77.21,ICMP,60,"Echo (ping) request  id=0x7ee7, seq=32487/59262, ttl=64 (reply in 4754)",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,192.168.77.1,ICMP,42,"Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=128 (request in 4753)",50:00:00:06:00:00,00:50:00:00:05:00,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
192.168.77.1,192.168.77.21,ICMP,60,"Echo (ping) reply    id=0x7ee7, seq=32487/59262, ttl=255",00:50:00:00:05:00,50:00:00:06:00:00,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
aa:bb:cc:00:10:10,Broadcast,ARP,60,Gratuitous ARP for 192.168.77.1 (Reply) (duplicate use of 192.168.77.1 detected!),aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,192.168.77.1,192.168.77.1,0
192.168.77.1,255.255.255.255,TFTP,64,"Read Request, File: network-confg, Transfer type: octet",aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
192.168.77.21,157.240.199.53,TLSv1.2,122,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.35,UDP,490,53442  >  443 Len=448,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.35,UDP,1098,53442  >  443 Len=1056,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.53,192.168.77.21,TCP,60,443  >  49954 [ACK] Seq=265 Ack=10823 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
NexoComm_00:05:00,50:00:00:06:00:00,ARP,60,192.168.77.1 is at 00:50:00:00:05:00,00:50:00:00:05:00,50:00:00:06:00:00,192.168.77.1,192.168.77.21,1
157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.35,UDP,76,53442  >  443 Len=34,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.53,192.168.77.21,TLSv1.2,124,Application Data,00:50:00:00:05:00,50:00:00:06:00:00,,,0
157.240.199.35,192.168.77.21,UDP,1050,443  >  53442 Len=1008,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,157.240.199.53,TCP,54,49954  >  443 [ACK] Seq=10823 Ack=335 Win=63745 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.35,UDP,81,53442  >  443 Len=39,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,HTTP,502,GET /filestreamingservice/files/8c49ad4b-ce37-4643-875c-49c3054ce2e6?P1=1745471079&P2=404&P3=2&P4=OPONjnq%2b%2bUnu0XAn6l%2bYE9JAeYehvoEE2nWOE5em4zQyQa9T%2b83ZowBz%2bkg75NDTFXF0a%2bIethGYzbcmSN411w%3d%3d HTTP/1.1 ,50:00:00:06:00:00,00:50:00:00:05:00,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
199.232.210.172,192.168.77.21,TCP,60,80  >  49951 [ACK] Seq=132421 Ack=1345 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=132421 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=133881 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=135217 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=135217 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=136615 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=138075 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=138075 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=139411 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=140809 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=140809 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=142269 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=143729 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1328,"80  >  49951 [PSH, ACK] Seq=143729 Ack=1345 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=145003 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=146401 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=146401 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=147799 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=149259 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=149259 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=150595 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=151993 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=151993 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=153453 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=154789 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=154789 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=156249 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=157585 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=157585 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=159045 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=160505 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=160505 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1266,"80  >  49951 [PSH, ACK] Seq=161965 Ack=1345 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=163177 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=163177 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=164637 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=165973 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=165973 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=167433 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=168769 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=168769 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=170229 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=171565 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=171565 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=173025 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=174361 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=174361 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=175821 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=177157 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=177157 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=178617 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=179953 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=179953 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=181351 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=182811 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=182811 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=184147 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=185545 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=185545 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=186943 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=188403 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49951 [PSH, ACK] Seq=188403 Ack=1345 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=189739 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=191137 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=191137 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49951 [PSH, ACK] Seq=192535 Ack=1345 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=193933 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=193933 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1321,"80  >  49951 [PSH, ACK] Seq=195393 Ack=1345 Win=64240 Len=1267 [TCP segment of a reassembled PDU]",00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=196660 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49951 [ACK] Seq=196660 Ack=1345 Win=64240 Len=1460 [TCP segment of a reassembled PDU],00:50:00:00:05:00,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,HTTP,565,HTTP/1.1 206 Partial Content ,00:50:00:00:05:00,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49951  >  80 [ACK] Seq=1345 Ack=198631 Win=64240 Len=0,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.1,255.255.255.255,TFTP,64,"Read Request, File: network-confg, Transfer type: octet",aa:bb:cc:00:10:10,ff:ff:ff:ff:ff:ff,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
192.168.77.21,157.240.199.17,TLSv1.3,342,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.17,TLSv1.3,86,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
192.168.77.21,157.240.199.17,TLSv1.3,86,Application Data,50:00:00:06:00:00,00:50:00:00:05:00,,,0
157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=5726 Ack=6002 Win=64240 Len=0,00:50:00:00:05:00,50:00:00:06:00:00,,,0
